ID_PROVA_BRASIL,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q018,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2015,2,27044297,3,1,604392,1,9,17847955,5,6,CABABDCACCDAC,ACCDBDBBBBABA,1,270915231,1.030.303.030.300.000,277.118.857.000.000.000,21.175.520.000.000.000,B,F,C,B,B,A,B,B,B,A,A,A,A,D,F,A,B,B,A,A,B,B,A,A,C,B,B,C,B,B,B,C,C,B,A,A,B,C,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604392,1,9,17847929,6,7,ABAAACBBBBCCB,ACDBBCDDADBAD,1,270915231,1.030.303.030.300.000,215.280.799.000.000.000,19.662.436.000.000.000,A,B,F,B,B,A,A,B,B,A,A,A,A,D,E,A,A,A,B,G,B,B,A,A,B,B,B,B,B,C,B,C,C,A,D,E,B,A,A,A,A,B,B,A,B,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604399,2,9,17848173,1,2,BCBACDDCBCCAC,BDCADCCADCDDA,1,270915231,1.562.500.000.000.000,263.354.827.000.000.000,17.264.111.000.000.000,A,F,G,G,C,B,B,B,B,B,B,B,B,D,F,A,A,A,A,G,A,A,A,A,B,B,B,B,B,B,B,C,B,B,A,E,B,B,A,B,B,A,B,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044319,3,1,604406,2,9,17848396,4,5,BACDAADDBBDDB,CABABDCACCCBA,1,270915231,1.040.000.000.000.000,292.178.517.000.000.000,20.060.430.000.000.000,B,B,G,C,B,B,B,B,B,A,B,B,A,D,E,A,B,B,A,C,A,A,B,A,C,B,B,B,B,B,B,B,B,B,D,B,B,A,A,A,A,A,A,B,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847694.907064,3.300331,5,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,284.782.509.000.000.000,17.303.448.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,A,A,A,G,A,A,A,A,C,B,A,B,A,A,B,C,C,A,A,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848723.757709,5,6.020562,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,263.988.621.000.000.000,20.608.829.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,A,A,A,B,B,B,A,A,C,A,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044297,3,1,604393,1,9,17847972,1,2,BCBBCBACCBCCB,BCDAADCADBABA,1,270915231,1.071.428.571.400.000,225.799.940.000.000.000,18.254.139.000.000.000,B,B,J,C,B,B,B,B,A,A,A,B,B,D,D,A,A,A,B,G,A,B,A,A,B,A,A,B,B,B,B,B,B,C,A,A,B,B,A,A,A,A,A,A,A,A,A,A,D,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604396,2,9,17848083,6,7,BDABBCBBBCADA,CBDCABDDACABA,1,270915231,1.260.869.565.200.000,306.402.081.000.000.000,18.513.188.000.000.000,B,B,G,D,C,B,B,B,B,A,B,A,B,D,E,A,A,A,B,G,B,B,A,A,C,A,B,B,B,A,A,C,C,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847687.901928,4.97952,4.130419,BADDAADDBBDDB,BCCBBCBBBCADA,1,270915232,1.031.250.000.000.000,321.464.331.000.000.000,22.924.128.000.000.000,B,B,B,C,B,B,B,B,B,A,A,A,A,D,D,A,A,A,A,G,A,A,B,A,B,B,B,B,B,A,B,B,B,A,B,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847695.61878,3.481298,5,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,284.782.509.000.000.000,17.303.448.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,A,A,A,G,A,A,A,A,C,B,A,B,A,A,B,C,C,A,A,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847688.843306,5.204408,2.865923,BADDAADDBBDDB,BCCBBCBBBCADA,1,270915232,1.031.250.000.000.000,321.464.331.000.000.000,22.924.128.000.000.000,B,B,B,C,B,B,B,B,B,A,A,A,A,D,D,A,A,A,A,G,A,A,B,A,B,B,B,B,B,A,B,B,B,A,B,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044289,3,1,604386,1,9,17847713,4,5,BDDACBDDADCAB,CADBDCCAABADA,1,270915231,1.088.235.294.100.000,186.839.347.000.000.000,24.650.699.000.000.000,B,C,A,B,E,B,A,B,A,A,A,A,A,C,D,A,A,A,B,G,A,B,A,A,B,C,B,C,B,B,B,C,A,A,E,C,B,A,A,A,A,A,A,B,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847697.243682,3,5.686604,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,284.782.509.000.000.000,17.303.448.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,A,A,A,G,A,A,A,A,C,B,A,B,A,A,B,C,C,A,A,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044289,3,1,604389,2,9,17847845,2,5,CDACDDCCDBDDA,CACACABDCCDBA,1,270915231,1.280.000.000.000.000,246.833.980.000.000.000,21.526.244.000.000.000,B,A,D,D,B,B,A,B,B,A,A,A,A,D,F,A,B,B,A,D,A,A,A,A,B,A,B,B,A,A,B,B,A,A,C,C,B,B,A,B,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604391,1,9,17847911,2,4,BDC*DDCADCDDB,BADDAADCBBABC,1,270915231,1.166.666.666.700.000,262.666.656.000.000.000,21.064.011.000.000.000,A,B,H,D,B,A,A,B,A,A,A,A,B,D,E,A,A,A,A,A,B,B,B,A,C,B,C,B,C,B,C,C,C,B,B,B,B,B,A,B,A,A,B,A,A,B,A,C,A,'ABAIXO DA MEDIA'
2015,2,27044319,3,1,604406,2,9,17848382,1,2,BCCCCDAAABBDB,CABBDADDACCAD,1,270915231,1.040.000.000.000.000,171.898.963.000.000.000,25.351.101.000.000.000,B,B,K,D,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,C,A,A,A,A,B,B,A,B,A,B,A,B,A,B,B,D,B,A,A,A,A,A,A,A,B,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847700.131401,4.311437,5.839125,BADDAACDBBDDB,CBAACDCACCADD,1,270915232,1.031.250.000.000.000,328.548.401.000.000.000,22.668.660.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,C,D,A,A,A,A,G,A,A,B,A,C,B,A,A,A,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847690.001847,4.614803,5.322786,CBDCABDBBBADB,BCBACDDBBACAB,1,270915232,1.031.250.000.000.000,258.546.829.000.000.000,19.654.833.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,G,A,A,B,A,B,A,B,B,A,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044289,3,1,604386,1,9,17847730,3,5,DBBDBCDDDBACA,CABACDCACCADB,1,270915231,1.088.235.294.100.000,319.324.395.000.000.000,18.745.241.000.000.000,A,E,G,C,B,A,C,B,B,A,B,A,C,D,D,A,A,A,A,C,A,A,A,A,C,B,B,B,B,A,B,C,B,C,B,B,B,C,A,A,A,A,B,A,A,B,A,C,C,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847697.237038,3.989081,2.055606,CAAACDCACCDAA,ABDDAADDABADA,1,270915232,1.031.250.000.000.000,284.782.509.000.000.000,17.303.448.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,G,A,A,B,A,C,B,B,B,A,A,B,C,C,B,B,C,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847692.812443,3.518969,5.381524,BDABBCBBBBCBA,BCBACDBCCCCDC,1,270915232,1.031.250.000.000.000,272.904.545.000.000.000,18.177.449.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,A,A,A,G,A,A,A,A,C,B,B,B,B,A,B,B,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848727.659363,2.532991,3.507194,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,263.988.621.000.000.000,20.608.829.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,C,E,A,A,A,A,B,B,B,A,A,B,A,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044319,3,1,604406,2,9,17848377,3,5,DBDDCCDDDBACA,CACADDCAACDDB,1,270915231,1.040.000.000.000.000,305.818.202.000.000.000,19.780.721.000.000.000,B,B,I,D,B,A,B,B,B,A,A,A,A,D,D,A,A,B,A,C,A,B,A,A,C,B,B,B,B,B,C,C,C,C,C,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604398,2,9,17848147,3,6,AABABCDDDBABA,BCABBCBBBCADA,1,270915231,0.972972973000000,295.303.358.000.000.000,18.902.257.000.000.000,A,A,I,C,D,B,B,B,A,A,A,B,B,D,D,A,A,A,A,E,A,A,A,A,C,B,B,B,B,B,B,B,B,A,D,E,B,B,A,A,A,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848724.31678,4.910221,4.973566,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,263.988.621.000.000.000,20.608.829.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,C,E,A,A,A,A,B,B,B,A,A,B,A,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848723.952921,5,3.600878,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,263.988.621.000.000.000,20.608.829.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,A,A,A,B,B,B,A,A,C,A,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044289,3,1,604386,1,9,17847746,2,5,BDACBCCADADDC,CABAADCACBDCD,1,270915231,1.088.235.294.100.000,258.401.383.000.000.000,19.058.061.000.000.000,B,A,I,C,C,B,B,B,A,A,B,B,B,D,E,A,A,A,A,E,A,A,A,A,C,A,B,C,C,C,C,C,B,A,D,B,B,B,A,A,A,A,B,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604398,2,9,17848150,3,6,DCAABCDDDBACA,BACBACBBBDCAA,1,270915231,0.972972973000000,279.185.795.000.000.000,18.558.585.000.000.000,A,F,F,B,B,B,A,B,A,A,B,A,B,C,B,B,B,B,A,B,A,A,A,A,C,A,A,B,A,A,B,C,B,B,A,E,B,A,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,604412,2,9,17848589,3,4,AAADDADDBCDAD,ADBAAACDBACAA,1,270915231,1.051.282.051.300.000,195.411.764.000.000.000,24.231.934.000.000.000,B,B,C,B,B,B,B,B,B,A,A,A,A,C,D,A,B,B,B,G,B,B,A,A,B,A,C,B,A,B,B,C,A,A,B,D,B,A,A,A,A,A,A,A,B,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848723.091055,5.32331,5.451056,AABACCBDBCDAA,BCBACDBCCDCDD,1,270915232,1.166.666.666.700.000,240.972.157.000.000.000,20.381.569.000.000.000,A,B,B,B,B,B,B,B,A,A,B,A,A,D,E,A,A,A,A,B,A,B,A,A,C,A,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044297,3,1,604392,1,9,17847933,6,2,BCADBCBBBCCDA,BDAADDCADCDDA,1,270915231,1.030.303.030.300.000,300.476.735.000.000.000,21.198.824.000.000.000,B,F,E,B,B,B,E,B,B,A,A,A,B,C,D,A,A,A,A,C,A,A,C,A,B,A,B,B,A,A,B,C,B,B,D,B,B,B,A,A,A,A,B,A,B,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847701.480863,4.189056,5.226482,BADDAACDBBDDB,CBAACDCACCADD,1,270915232,1.031.250.000.000.000,328.548.401.000.000.000,22.668.660.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,C,D,A,A,A,A,G,A,A,B,A,C,B,A,A,A,A,B,C,C,B,A,A,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044289,3,1,604387,1,9,17847753,6,2,DCABADBBABDBB,CDBCDACBDCBDB,1,270915231,1.222.222.222.200.000,195.454.075.000.000.000,23.169.073.000.000.000,A,A,B,E,B,A,C,D,A,A,B,A,B,C,F,A,A,A,A,G,A,B,A,A,B,B,B,B,B,B,B,B,B,B,C,A,B,D,A,C,A,A,B,B,A,B,A,B,D,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847690.631716,5,6.905621,CBDCABDBBBADB,BCBACDDBBACAB,1,270915232,1.031.250.000.000.000,258.546.829.000.000.000,19.654.833.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,G,A,A,B,A,B,A,B,B,A,A,B,C,C,A,B,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848711.193017,6.277972,2.365919,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,B,B,B,A,A,B,B,B,B,B,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044327,3,1,604409,2,9,17848494,3,6,BCACCDDDABACA,BABDDCBBBCCDC,1,270915231,1.184.210.526.300.000,233.779.443.000.000.000,19.359.091.000.000.000,B,D,G,C,B,A,A,B,A,A,B,A,B,D,D,A,A,A,A,G,A,A,B,A,C,C,B,C,A,A,B,C,B,C,E,C,B,B,A,A,A,A,B,D,B,B,B,B,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604399,2,9,17848171,4,6,BACAAADDBBDDA,BDADCDBBBCCDA,1,270915231,1.562.500.000.000.000,250.458.297.000.000.000,20.678.192.000.000.000,B,B,I,F,B,B,B,B,B,A,A,A,A,C,F,A,B,A,A,B,B,B,B,A,C,B,A,B,C,C,B,C,C,B,A,D,B,B,A,C,C,B,B,D,A,B,B,B,D,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604393,1,9,17847961,3,5,DBBDBBDDDBDBB,AACDBCCBCBAAB,1,270915231,1.071.428.571.400.000,232.938.057.000.000.000,21.082.632.000.000.000,A,B,J,C,B,B,B,B,A,A,A,A,B,E,C,A,A,A,B,G,A,B,B,A,C,B,B,B,A,B,B,C,B,A,D,A,B,A,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,604390,1,9,17847887,3,4,DCADBCDDDBABA,BADDAACDBBDBB,1,270915231,1.125.000.000.000.000,338.402.400.000.000.000,25.273.529.000.000.000,B,C,F,C,C,A,C,B,B,A,B,B,A,C,C,A,A,B,A,E,A,A,A,A,C,B,C,B,A,A,C,C,C,B,D,E,B,B,A,A,A,A,B,A,B,C,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,604409,2,9,17848463,3,5,DABBCCDDDBCBC,CBCABBABCAACA,1,270915231,1.184.210.526.300.000,231.488.550.000.000.000,20.578.197.000.000.000,A,A,A,D,B,C,B,C,A,A,A,A,A,D,D,A,A,A,A,C,A,A,A,A,C,A,A,C,B,A,A,C,B,B,A,E,B,C,A,C,A,A,A,A,B,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604396,2,9,17848090,1,2,BCABCDDCADCAA,CDBACBDADABCA,1,270915231,1.260.869.565.200.000,211.215.019.000.000.000,19.206.318.000.000.000,A,B,G,D,C,B,B,B,A,A,A,A,B,D,E,A,A,A,A,D,A,A,B,A,B,B,A,A,B,C,B,B,B,A,C,E,B,C,C,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,604409,2,9,17848505,4,7,DACCCADDBDCDB,ACBCACCADBAAB,1,270915231,1.184.210.526.300.000,181.184.894.000.000.000,24.882.201.000.000.000,A,F,F,D,B,B,B,B,A,A,A,B,B,D,D,A,A,A,A,A,B,B,A,A,B,A,A,B,A,B,A,B,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604394,1,9,17848004,4,6,BADDAADDBBAAB,BCBBBCBBBAACA,1,270915231,1.032.258.064.500.000,284.700.475.000.000.000,22.646.843.000.000.000,A,D,B,C,C,B,A,B,B,A,B,A,B,D,C,C,A,A,B,G,A,B,A,A,C,B,C,B,B,A,B,C,C,C,D,A,B,C,A,A,A,B,B,A,B,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044319,3,1,604405,2,9,17848351,6,2,BBBDACBBBCADA,BDAADDCADBDDA,1,270915231,1.130.434.782.600.000,279.865.426.000.000.000,19.189.734.000.000.000,A,B,C,C,C,C,B,B,B,A,A,B,B,D,B,B,B,B,B,G,A,A,A,A,B,B,C,B,A,C,C,C,C,B,A,A,B,A,A,B,B,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,604388,2,9,17847786,1,2,BCCDBDCCBAD*C,CDCDCCCBDACAA,1,270915231,1.156.250.000.000.000,195.514.513.000.000.000,21.480.627.000.000.000,B,B,A,C,B,B,C,B,B,A,B,A,A,D,F,A,A,A,A,D,A,B,A,A,B,A,B,B,B,B,B,B,B,A,B,C,A,B,A,A,A,A,A,B,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,604409,2,9,17848498,6,1,BCABDCBBDCADD,CCBADCCCBBCAD,1,270915231,1.184.210.526.300.000,209.201.412.000.000.000,22.471.977.000.000.000,B,B,A,C,E,B,B,B,A,A,B,A,D,D,F,A,A,A,A,D,A,A,B,A,B,A,C,A,C,B,A,C,A,A,C,A,B,A,A,B,A,A,A,B,B,B,B,A,B,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604397,2,9,17848114,4,6,BAAAAADDCDDAD,DACCDCBABDADB,1,270915231,1.032.258.064.500.000,211.851.788.000.000.000,21.158.275.000.000.000,B,B,B,C,B,A,A,B,B,A,B,A,A,C,E,B,B,B,B,G,B,B,C,A,C,A,A,A,B,A,C,C,C,A,E,A,B,C,A,A,A,A,A,A,A,C,B,A,D,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848717.725256,4.376898,6.989441,BBADDDCDDABDA,CABAABCCCACDB,1,270915232,1.166.666.666.700.000,263.988.621.000.000.000,20.608.829.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,A,A,A,B,B,B,A,A,C,A,B,B,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27044327,3,1,604409,2,9,17848464,5,6,CAAAAACACCDBC,CDCBBCBBBBABA,1,270915231,1.184.210.526.300.000,270.046.742.000.000.000,19.005.502.000.000.000,B,B,K,C,B,A,B,B,B,A,B,B,B,D,D,B,A,A,B,G,A,A,B,A,C,A,A,C,B,B,B,C,C,B,A,B,B,A,A,A,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27044327,3,1,604409,2,9,17848486,4,5,BAADAACDBBDDC,CBCACABACCBBA,1,270915231,1.184.210.526.300.000,290.810.770.000.000.000,23.012.332.000.000.000,B,A,B,B,B,A,B,B,A,A,A,B,A,D,F,A,A,A,A,G,A,A,B,A,C,A,B,B,C,B,B,C,C,C,E,B,B,A,A,A,A,A,B,B,A,D,D,B,C,'ABAIXO DA MEDIA'
2015,2,27044297,3,1,604392,1,9,17847943,7,2,DBDCABDDABABA,BBAADDCADADDB,1,270915231,1.030.303.030.300.000,334.767.174.000.000.000,26.512.083.000.000.000,B,B,E,B,B,B,B,B,B,A,A,A,B,C,D,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,A,B,A,B,C,A,B,A,A,A,A,A,A,A,B,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044319,3,1,604405,2,9,17848348,6,1,ADABBCBBBAADA,BCBACDCCACCDC,1,270915231,1.130.434.782.600.000,277.544.673.000.000.000,18.330.333.000.000.000,B,D,C,B,B,B,B,B,B,A,A,A,A,D,D,A,A,A,A,B,A,A,A,A,C,A,B,B,B,B,B,B,B,A,D,A,B,A,A,A,A,A,A,B,A,A,B,B,C,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848714,7,3,AABDADDDABAAC,DADCBCDDBBBCD,1,270915232,1.166.666.666.700.000,241.104.546.000.000.000,17.995.310.000.000.000,B,B,I,C,B,B,B,B,B,B,B,B,A,D,E,A,B,B,A,G,B,B,A,A,B,B,B,B,B,B,B,B,C,A,B,A,B,A,A,A,A,A,A,A,A,B,A,A,A,'ACIMA DA MEDIA'
2015,2,27044289,3,1,604390,1,9,17847868,7,2,CACAADCBBDABA,DDAADAAADACDA,1,270915231,1.125.000.000.000.000,216.278.375.000.000.000,22.747.664.000.000.000,A,B,B,C,B,B,B,B,B,A,B,A,A,C,D,A,A,A,A,E,A,A,A,A,A,B,A,C,A,A,B,B,B,A,D,E,A,A,A,B,A,A,A,A,B,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848731,6,2,BCDBABBABBDAA,CDACDBCADCDDA,1,270915232,1.166.666.666.700.000,229.088.188.000.000.000,23.365.205.000.000.000,B,B,L,C,C,B,B,B,B,A,B,B,B,D,E,A,A,A,A,A,A,B,A,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27044289,3,1,604386,1,9,17847721,6,2,DABBDBBBBBCDA,BBAADDCADBDDA,1,270915231,1.088.235.294.100.000,284.348.594.000.000.000,19.994.098.000.000.000,B,B,A,B,D,A,B,B,A,A,B,A,A,D,D,A,A,A,A,G,A,A,A,A,A,A,B,B,A,A,A,B,B,C,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848709.301624,4.343325,4.017404,BBBACDCCCACDC,DAADBCDDDBABA,1,270915232,1.166.666.666.700.000,314.456.841.000.000.000,20.706.840.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,D,D,A,A,A,A,G,B,B,A,A,C,B,B,B,B,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044319,3,1,604405,2,9,17848371,1,2,BCAACDABCDBDC,BDAABDCADACDA,1,270915231,1.130.434.782.600.000,260.560.767.000.000.000,18.521.287.000.000.000,B,B,H,C,C,B,B,B,B,B,B,A,C,D,F,A,A,A,B,D,A,A,A,A,B,B,B,B,C,B,B,C,B,A,C,C,B,B,A,A,A,A,A,A,A,A,B,B,C,'ABAIXO DA MEDIA'
2015,2,27044459,3,2,604416,2,9,17848714.679599,6.419544,4.810347,BADDBADDBBDBB,AADAABDDAAAAA,1,270915232,1.166.666.666.700.000,261.866.314.000.000.000,19.033.820.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,A,A,A,B,B,B,A,A,B,B,B,B,B,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27044297,3,1,604392,1,9,17847926,4,6,BDADACCDBADBB,BCABBDBBBDDDA,1,270915231,1.030.303.030.300.000,265.950.716.000.000.000,24.342.011.000.000.000,A,B,L,C,C,A,B,B,B,A,A,A,B,C,C,A,A,A,A,D,A,A,A,A,C,B,B,B,A,A,C,C,B,B,C,B,B,B,A,A,A,A,A,B,A,A,B,C,A,'ABAIXO DA MEDIA'
2015,2,27044289,3,1,604386,1,9,17847720,4,6,BACDAACDBBDDB,BCABBCBBDDDDA,1,270915231,1.088.235.294.100.000,309.193.001.000.000.000,23.368.566.000.000.000,B,D,C,B,B,D,B,B,B,A,A,A,A,D,E,A,A,A,B,E,A,B,A,A,C,B,A,B,A,A,B,C,B,B,D,A,B,B,A,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27044270,3,2,604385,2,9,17847704,6,7,DCCDACBBBBCDA,CBDDBDDBDBCBA,1,270915232,1.031.250.000.000.000,246.242.553.000.000.000,18.550.486.000.000.000,B,B,C,B,B,A,B,B,A,A,A,A,A,C,F,A,A,A,C,D,A,A,B,A,C,B,B,A,A,A,B,C,C,B,B,C,B,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
