ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_ALUNO,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2,27044297,3,1,604399,2,17848173,1,1,2,BCADDCCDBADAC,BBCDBCAABCDAA,1,270915231,1.562.500.000.000.000,264.191.438.000.000.000,26.866.548.000.000.000,A,F,G,G,C,B,B,B,B,B,B,B,B,D,F,A,G,A,A,A,G,A,A,A,B,B,B,B,B,B,B,B,C,B,B,A,E,B,A,B,B,A,B,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2,27044319,3,1,604406,2,17848396,4,4,5,ACDCDAACCBBBA,ACBDABCCCDBDC,1,270915231,1.040.000.000.000.000,287.618.763.000.000.000,20.631.423.000.000.000,B,B,G,C,B,B,B,B,B,A,B,B,A,D,E,A,B,B,B,A,C,A,A,B,C,B,B,B,B,C,B,B,B,B,B,D,B,A,A,A,A,A,A,B,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847694.907064,9.25558,3.300331,5,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,G,A,A,A,G,A,A,A,C,B,A,B,A,B,A,B,C,C,A,A,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848723.757709,15.56508,5,6.020562,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,B,B,A,C,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2,27044297,3,1,604393,1,17847972,1,1,2,CDADCBCCBBDBC,CDCDCCCACCBCB,1,270915231,1.071.428.571.400.000,204.997.271.000.000.000,32.131.493.000.000.000,B,B,J,C,B,B,B,B,A,A,A,B,B,D,D,A,E,A,A,B,G,A,B,A,B,A,A,B,B,C,B,B,B,B,C,A,A,B,A,A,A,A,A,A,A,A,A,A,D,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848083,6,6,7,BAACADAACBBDA,CDCAACBABBBBD,1,270915231,1.260.869.565.200.000,263.239.591.000.000.000,22.860.353.000.000.000,B,B,G,D,C,B,B,B,B,A,B,A,B,D,E,A,C,A,A,B,G,B,B,A,C,A,B,B,B,B,A,A,C,C,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847687.901928,9.930994,4.97952,4.130419,ABCCDDACCCADC,AADCBCAACBCBB,1,270915232,1.031.250.000.000.000,347.741.916.000.000.000,17.789.410.000.000.000,B,B,B,C,B,B,B,B,B,A,A,A,A,D,D,A,D,A,A,A,G,A,A,B,B,B,B,B,B,A,A,B,B,B,A,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847695.61878,5.826215,3.481298,5,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,G,A,A,A,G,A,A,A,C,B,A,B,A,B,A,B,C,C,A,A,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847688.843306,6.903698,5.204408,2.865923,ABCCDDACCCADC,AADCBCAACBCBB,1,270915232,1.031.250.000.000.000,347.741.916.000.000.000,17.789.410.000.000.000,B,B,B,C,B,B,B,B,B,A,A,A,A,D,D,A,D,A,A,A,G,A,A,B,B,B,B,B,B,A,A,B,B,B,A,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044289,3,1,604386,1,17847713,4,4,5,ABBDDBBBDCADA,BBABCAADACCCC,1,270915231,1.088.235.294.100.000,187.384.201.000.000.000,33.330.943.000.000.000,B,C,A,B,E,B,A,B,A,A,A,A,A,C,D,A,E,A,A,B,G,A,B,A,B,C,B,C,B,C,B,B,C,A,A,E,C,A,A,A,A,A,A,B,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847697.243682,10.175623,3,5.686604,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,G,A,A,A,G,A,A,A,C,B,A,B,A,B,A,B,C,C,A,A,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044289,3,1,604389,2,17847845,16,2,5,CCDCBDACBBCAD,CACCCADDCADCB,1,270915231,1.280.000.000.000.000,263.821.151.000.000.000,41.612.900.000.000.000,B,A,D,D,B,B,A,B,B,A,A,A,A,D,F,A,A,B,B,A,D,A,A,A,B,A,B,B,A,B,A,B,B,A,A,C,C,B,A,B,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604391,1,17847911,9,2,4,CCBBACABADDBB,ABACCABCBBAAC,1,270915231,1.166.666.666.700.000,240.693.241.000.000.000,25.910.957.000.000.000,A,B,H,D,B,A,A,B,A,A,A,A,B,D,E,A,B,A,A,A,A,B,B,B,C,B,C,B,C,C,B,C,C,C,B,B,B,B,A,B,A,A,B,A,A,B,A,C,A,'ABAIXO DA MEDIA'
2,27044319,3,1,604406,2,17848382,1,1,2,BBCADBDDBCDBC,DBDCACBBAADAC,1,270915231,1.040.000.000.000.000,233.461.333.000.000.000,29.310.552.000.000.000,B,B,K,D,B,B,B,B,A,A,A,A,A,D,E,A,C,A,A,A,C,A,A,A,B,B,A,B,A,A,B,A,B,A,B,B,D,A,A,A,A,A,A,A,B,B,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847700.131401,6.668163,4.311437,5.839125,ABCCDDACCAADA,CDADACBDCBBDA,1,270915232,1.031.250.000.000.000,360.839.613.000.000.000,19.231.879.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,C,D,A,G,A,A,A,G,A,A,B,C,B,A,A,A,C,A,B,C,C,B,A,A,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847690.001847,4.966678,4.614803,5.322786,BBBABBBACBDCC,ADBBCBCDCCCCD,1,270915232,1.031.250.000.000.000,248.601.502.000.000.000,30.447.010.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,D,E,A,G,A,A,A,G,A,A,B,B,A,B,B,A,B,A,B,C,C,A,B,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044289,3,1,604386,1,17847730,10,3,5,ACADBABCADBBC,CCCDDCCCCBCCC,1,270915231,1.088.235.294.100.000,273.484.264.000.000.000,26.895.779.000.000.000,A,E,G,C,B,A,C,B,B,A,B,A,C,D,D,A,F,A,A,A,C,A,A,A,C,B,B,B,B,A,A,B,C,B,C,B,B,C,A,A,A,A,B,A,A,B,A,C,C,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847697.237038,11.464044,3.989081,2.055606,CAADACBDCCADA,CCBADBCDBDDCC,1,270915232,1.031.250.000.000.000,372.249.361.000.000.000,17.960.273.000.000.000,B,B,H,C,B,B,B,B,A,A,A,A,A,D,E,A,C,A,A,A,G,A,A,B,C,B,B,B,A,B,A,B,C,C,B,B,C,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044270,3,2,604385,2,17847692.812443,11.214976,3.518969,5.381524,AACCBCBACBCCC,ADABCBADCCCAB,1,270915232,1.031.250.000.000.000,236.367.231.000.000.000,31.538.699.000.000.000,B,B,K,C,B,B,B,B,B,A,A,A,A,D,D,A,D,A,A,A,G,A,A,A,C,B,B,B,B,B,A,B,B,C,A,B,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848727.659363,12.49415,2.532991,3.507194,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,B,B,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044319,3,1,604406,2,17848377,10,3,5,CABDBCBCDCBBB,CCADDCCDBDADD,1,270915231,1.040.000.000.000.000,302.807.335.000.000.000,19.654.314.000.000.000,B,B,I,D,B,A,B,B,B,A,A,A,A,D,D,A,B,A,B,A,C,A,B,A,C,B,B,B,B,C,B,C,C,C,C,C,B,B,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848147,17,3,6,CDBDCABCDCDCC,BBBCAAAACBBCB,1,270915231,0.972972973000000,315.260.202.000.000.000,17.544.043.000.000.000,A,A,I,C,D,B,B,B,A,A,A,B,B,D,D,A,E,A,A,A,E,A,A,A,C,B,B,B,B,B,B,B,B,B,A,D,E,B,A,A,A,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848724.31678,9.154991,4.910221,4.973566,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,A,B,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,B,B,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848723.952921,17.893674,5,3.600878,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,B,B,A,C,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2,27044289,3,1,604386,1,17847746,16,2,5,BDDCACAAACCBA,ACADAADCCBABD,1,270915231,1.088.235.294.100.000,274.354.787.000.000.000,23.963.724.000.000.000,B,A,I,C,C,B,B,B,A,A,B,B,B,D,E,A,F,A,A,A,E,A,A,A,C,A,B,C,C,C,C,C,C,B,A,D,B,B,A,A,A,A,B,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604398,2,17848150,17,3,6,CCCDBCDADAAAB,DBDDBCCBCAACC,1,270915231,0.972972973000000,222.992.923.000.000.000,38.255.224.000.000.000,A,F,F,B,B,B,A,B,A,A,B,A,B,C,B,B,C,B,B,A,B,A,A,A,C,A,A,B,A,A,A,B,C,B,B,A,E,A,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2,27044327,3,1,604412,2,17848589,3,3,4,CACABADACCBDD,AAACDBBAADCDC,1,270915231,1.051.282.051.300.000,198.418.632.000.000.000,29.859.973.000.000.000,B,B,C,B,B,B,B,B,B,A,A,A,A,C,D,A,G,B,B,B,G,B,B,A,B,A,C,B,A,B,B,B,C,A,A,B,D,A,A,A,A,A,A,A,B,A,A,A,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848723.091055,19.034995,5.32331,5.451056,CCADA*DDDDABC,ADBBBBCCBACBC,1,270915232,1.166.666.666.700.000,264.893.054.000.000.000,24.523.821.000.000.000,A,B,B,B,B,B,B,B,A,A,B,A,A,D,E,A,F,A,A,A,B,A,B,A,C,A,B,B,A,A,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2,27044297,3,1,604392,1,17847933,20,6,2,BCCDDABACABCD,DDBABCBABCADA,1,270915231,1.030.303.030.300.000,200.687.581.000.000.000,33.753.936.000.000.000,B,F,E,B,B,B,E,B,B,A,A,A,B,C,D,A,F,A,A,A,C,A,A,C,B,A,B,B,A,B,A,B,C,B,B,D,B,B,A,A,A,A,B,A,B,B,A,B,C,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847701.480863,7.122938,4.189056,5.226482,ABCCDDACCAADA,CDADACBDCBBDA,1,270915232,1.031.250.000.000.000,360.839.613.000.000.000,19.231.879.000.000.000,B,B,H,D,B,A,B,B,B,A,A,A,A,C,D,A,G,A,A,A,G,A,A,B,C,B,A,A,A,C,A,B,C,C,B,A,A,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044289,3,1,604387,1,17847753,20,6,2,DACDDCCACDBAC,DBCCBCCBCDCDA,1,270915231,1.222.222.222.200.000,204.152.793.000.000.000,33.881.426.000.000.000,A,A,B,E,B,A,C,D,A,A,B,A,B,C,F,A,G,A,A,A,G,A,B,A,B,B,B,B,B,B,B,B,B,B,B,C,A,D,A,C,A,A,B,B,A,B,A,B,D,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847690.631716,7.536817,5,6.905621,BBBABBBACBDCC,ADBBCBCDCCCCD,1,270915232,1.031.250.000.000.000,248.601.502.000.000.000,30.447.010.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,D,E,A,G,A,A,A,G,A,A,B,B,A,B,B,A,B,A,B,C,C,A,B,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2,27044459,3,2,604416,2,17848711.193017,20.207879,6.277972,2.365919,CBDCDAACBCADC,CCBDABCAABDDC,1,270915232,1.166.666.666.700.000,304.498.022.000.000.000,20.985.501.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,B,B,B,A,B,B,B,B,B,C,A,B,C,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044327,3,1,604409,2,17848494,17,3,6,AABAAACDDACAA,CABADDAACDDDB,1,270915231,1.184.210.526.300.000,206.615.801.000.000.000,35.253.471.000.000.000,B,D,G,C,B,A,A,B,A,A,B,A,B,D,D,A,C,A,A,A,G,A,A,B,C,C,B,C,A,C,A,B,C,B,C,E,C,B,A,A,A,A,B,D,B,B,B,B,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604399,2,17848171,11,4,6,DBDCCCACCCDAA,DADCDDAAAAADA,1,270915231,1.562.500.000.000.000,290.125.087.000.000.000,19.740.723.000.000.000,B,B,I,F,B,B,B,B,B,A,A,A,A,C,F,A,B,B,A,A,B,B,B,B,C,B,A,B,C,B,C,B,C,C,B,A,D,B,A,C,C,B,B,D,A,B,B,B,D,'ABAIXO DA MEDIA'
2,27044297,3,1,604393,1,17847961,10,3,5,D*ACCABCDCDBA,CCDDABBDCABDA,1,270915231,1.071.428.571.400.000,283.480.215.000.000.000,22.280.526.000.000.000,A,B,J,C,B,B,B,B,A,A,A,A,B,E,C,A,E,A,A,B,G,A,B,B,C,B,B,B,A,B,B,B,C,B,A,D,A,A,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044289,3,1,604390,1,17847887,3,3,4,BDBBBABCABCBC,DBCCDCACCBABC,1,270915231,1.125.000.000.000.000,284.648.197.000.000.000,21.554.429.000.000.000,B,C,F,C,C,A,C,B,B,A,B,B,A,C,C,A,D,A,B,A,E,A,A,A,C,B,C,B,A,B,A,C,C,C,B,D,E,B,A,A,A,A,B,A,B,C,A,B,A,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848463,10,3,5,CBBACAADBABBA,ADCBBBADADBAD,1,270915231,1.184.210.526.300.000,191.308.848.000.000.000,33.231.287.000.000.000,A,A,A,D,B,C,B,C,A,A,A,A,A,D,D,A,B,A,A,A,C,A,A,A,C,A,A,C,B,A,A,A,C,B,B,A,E,C,A,C,A,A,A,A,B,A,A,A,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604396,2,17848090,1,1,2,CDACBBCCBCDBB,DCBBBBCAABBCB,1,270915231,1.260.869.565.200.000,214.419.599.000.000.000,39.867.997.000.000.000,A,B,G,D,C,B,B,B,A,A,A,A,B,D,E,A,C,A,A,A,D,A,A,B,B,B,A,A,B,A,C,B,B,B,A,C,E,C,C,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848505,18,4,7,AACCDCBCCDDDB,DBACABCABCADB,1,270915231,1.184.210.526.300.000,266.116.705.000.000.000,26.739.560.000.000.000,A,F,F,D,B,B,B,B,A,A,A,B,B,D,D,A,B,A,A,A,A,B,B,A,B,A,A,B,A,A,B,A,B,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2,27044297,3,1,604394,1,17848004,11,4,6,ABCCDDACCBCDB,AADABCAACCBDA,1,270915231,1.032.258.064.500.000,335.745.019.000.000.000,18.781.499.000.000.000,A,D,B,C,C,B,A,B,B,A,B,A,B,D,C,C,B,A,A,B,G,A,B,A,C,B,C,B,B,C,A,B,C,C,C,D,A,C,A,A,A,B,B,A,B,B,A,B,A,'ABAIXO DA MEDIA'
2,27044319,3,1,604405,2,17848351,20,6,2,BADDBCAACCDBC,AADBBCAABCDDB,1,270915231,1.130.434.782.600.000,284.283.779.000.000.000,28.708.312.000.000.000,A,B,C,C,C,C,B,B,B,A,A,B,B,D,B,B,G,B,B,B,G,A,A,A,B,B,C,B,A,C,C,C,C,C,B,A,A,A,A,B,B,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2,27044289,3,1,604388,2,17847786,1,1,2,BAADDBDDBABBC,DDBAACAAACDCD,1,270915231,1.156.250.000.000.000,247.887.702.000.000.000,26.078.354.000.000.000,B,B,A,C,B,B,C,B,B,A,B,A,A,D,F,A,C,A,A,A,D,A,B,A,B,A,B,B,B,B,B,B,B,B,A,B,C,B,A,A,A,A,A,B,A,A,A,A,C,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848498,13,6,1,DABCCCCCADCAC,DABBCBDCDACDA,1,270915231,1.184.210.526.300.000,171.757.377.000.000.000,38.147.576.000.000.000,B,B,A,C,E,B,B,B,A,A,B,A,D,D,F,A,C,A,A,A,D,A,A,B,B,A,C,A,C,B,B,A,C,A,A,C,A,A,A,B,A,A,A,B,B,B,B,A,B,'ABAIXO DA MEDIA'
2,27044297,3,1,604397,2,17848114,11,4,6,AABDDBCADACDC,DAABDADACDDCC,1,270915231,1.032.258.064.500.000,187.417.624.000.000.000,30.109.756.000.000.000,B,B,B,C,B,A,A,B,B,A,B,A,A,C,E,B,G,B,B,B,G,B,B,C,C,A,A,A,B,A,A,C,C,C,A,E,A,C,A,A,A,A,A,A,A,C,B,A,D,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848717.725256,15.70716,4.376898,6.989441,BDCABAAABCCAC,ABADACBDDDBCC,1,270915232,1.166.666.666.700.000,287.128.867.000.000.000,24.670.147.000.000.000,A,B,B,B,B,B,B,B,A,A,A,A,A,C,E,A,B,A,A,A,B,B,B,A,C,A,B,B,A,B,A,B,C,B,A,B,A,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2,27044327,3,1,604409,2,17848464,5,5,6,CCBCBCBCDDDAC,CACDDACBBDABB,1,270915231,1.184.210.526.300.000,176.430.422.000.000.000,37.996.052.000.000.000,B,B,K,C,B,A,B,B,B,A,B,B,B,D,D,B,D,A,A,B,G,A,A,B,C,A,A,C,B,C,B,B,C,C,B,A,B,A,A,A,A,A,B,A,A,B,A,A,C,'ABAIXO DA MEDIA'
2,27044327,3,1,604409,2,17848486,4,4,5,AADCDBACDCCBB,CCDBDACDDACCC,1,270915231,1.184.210.526.300.000,241.809.467.000.000.000,25.230.859.000.000.000,B,A,B,B,B,A,B,B,A,A,A,B,A,D,F,A,G,A,A,A,G,A,A,B,C,A,B,B,C,C,B,B,C,C,C,E,B,A,A,A,A,A,B,B,A,D,D,B,C,'ABAIXO DA MEDIA'
2,27044297,3,1,604392,1,17847943,14,7,2,CABAABCDABDBA,CDCBBDACBDDDA,1,270915231,1.030.303.030.300.000,299.915.634.000.000.000,20.116.823.000.000.000,B,B,E,B,B,B,B,B,B,A,A,A,B,C,D,A,F,A,A,A,B,A,A,A,B,A,A,A,A,B,A,A,B,A,B,C,A,A,A,A,A,A,A,A,B,A,A,B,A,'ABAIXO DA MEDIA'
2,27044319,3,1,604405,2,17848348,13,6,1,BAADCACACAADC,BDDBADCDBCDDC,1,270915231,1.130.434.782.600.000,263.432.811.000.000.000,24.260.512.000.000.000,B,D,C,B,B,B,B,B,B,A,A,A,A,D,D,A,C,A,A,A,B,A,A,A,C,A,B,B,B,A,B,B,B,B,A,D,A,A,A,A,A,A,A,B,A,A,B,B,C,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848714,21,7,3,CACBDCBDBCBCD,CCBCDAADDCBAB,1,270915232,1.166.666.666.700.000,237.569.810.000.000.000,27.780.890.000.000.000,B,B,I,C,B,B,B,B,B,B,B,B,A,D,E,A,B,B,B,A,G,B,B,A,B,B,B,B,B,C,B,B,B,C,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,'ACIMA DA MEDIA'
2,27044289,3,1,604390,1,17847868,14,7,2,CCCBBACADDDDB,DBBDADAAACDCD,1,270915231,1.125.000.000.000.000,271.202.571.000.000.000,26.285.882.000.000.000,A,B,B,C,B,B,B,B,B,A,B,A,A,C,D,A,C,A,A,A,E,A,A,A,A,B,A,C,A,A,A,B,B,B,A,D,E,A,A,B,A,A,A,A,B,A,A,B,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848731,20,6,2,DABCAABACDDCC,DCDBACAABCBDB,1,270915232,1.166.666.666.700.000,228.523.022.000.000.000,30.392.627.000.000.000,B,B,L,C,C,B,B,B,B,A,B,B,B,D,E,A,F,A,A,A,A,A,B,A,B,B,A,B,A,A,A,B,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044289,3,1,604386,1,17847721,20,6,2,DAAAACAACABBA,ADBADCAABAACA,1,270915231,1.088.235.294.100.000,229.660.543.000.000.000,31.453.966.000.000.000,B,B,A,B,D,A,B,B,A,A,B,A,A,D,D,A,E,A,A,A,G,A,A,A,A,A,B,B,A,B,A,A,B,B,C,B,A,B,A,A,A,A,A,A,A,A,A,A,A,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848709.301624,18.266783,4.343325,4.017404,ACADDBADBACDC,CBBCBAACAAADC,1,270915232,1.166.666.666.700.000,254.779.449.000.000.000,25.738.696.000.000.000,A,B,E,B,B,B,B,B,A,A,A,A,A,D,D,A,B,A,A,A,G,B,B,A,C,B,B,B,B,C,C,B,C,B,A,D,E,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044319,3,1,604405,2,17848371,1,1,2,AAABCBCDDDDAC,CACBADACACCBD,1,270915231,1.130.434.782.600.000,288.593.860.000.000.000,28.844.968.000.000.000,B,B,H,C,C,B,B,B,B,B,B,A,C,D,F,A,E,A,A,B,D,A,A,A,B,B,B,B,C,A,B,B,C,B,A,C,C,B,A,A,A,A,A,A,A,A,B,B,C,'ABAIXO DA MEDIA'
2,27044459,3,2,604416,2,17848714.679599,20.342875,6.419544,4.810347,CBDCDAACBCADC,CCBDABCAABDDC,1,270915232,1.166.666.666.700.000,304.498.022.000.000.000,20.985.501.000.000.000,B,B,E,B,B,B,B,B,A,A,A,A,A,D,E,A,B,A,A,A,B,B,B,A,B,B,B,B,B,C,A,B,C,B,A,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2,27044297,3,1,604392,1,17847926,11,4,6,ACBCCCBCCBABC,AAAABCBACBDBB,1,270915231,1.030.303.030.300.000,241.649.503.000.000.000,25.876.974.000.000.000,A,B,L,C,C,A,B,B,B,A,A,A,B,C,C,A,B,A,A,A,D,A,A,A,C,B,B,B,A,B,A,C,C,B,B,C,B,B,A,A,A,A,A,B,A,A,B,C,A,'ABAIXO DA MEDIA'
2,27044289,3,1,604386,1,17847720,11,4,6,DBBCCDACBCCAC,CAACADAADCADA,1,270915231,1.088.235.294.100.000,279.956.931.000.000.000,21.256.132.000.000.000,B,D,C,B,B,D,B,B,B,A,A,A,A,D,E,A,B,A,A,B,E,A,B,A,C,B,A,B,A,A,A,B,C,B,B,D,A,B,A,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847704,6,6,7,BCBCAABACCBDA,CCBDBCCDADCDD,1,270915232,1.031.250.000.000.000,262.646.127.000.000.000,26.994.373.000.000.000,B,B,C,B,B,A,B,B,A,A,A,A,A,C,F,A,D,A,A,C,D,A,A,B,C,B,B,A,A,C,A,B,C,C,B,B,C,A,A,A,A,A,B,A,A,A,A,B,C,'ACIMA DA MEDIA'
2,27044297,3,1,604391,1,17847899,19,5,1,CCADCBCBCDCCB,CACBCDCABDBDC,1,270915231,1.166.666.666.700.000,267.188.328.000.000.000,25.032.050.000.000.000,A,B,E,D,C,B,C,C,C,B,A,A,A,D,D,C,G,B,B,B,G,B,B,A,C,B,B,C,B,A,B,C,B,B,C,A,E,C,C,B,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2,27044289,3,1,604387,1,17847749,21,7,3,ACABDCCDABBDA,CBCCAAAABAAAA,1,270915231,1.222.222.222.200.000,205.641.318.000.000.000,35.997.230.000.000.000,A,B,K,D,B,A,A,B,A,A,A,A,B,D,F,A,G,A,A,B,G,A,A,A,C,B,B,C,C,A,C,C,C,C,B,A,E,B,A,B,A,A,B,B,A,B,A,C,A,'ABAIXO DA MEDIA'
2,27044270,3,2,604385,2,17847692.597447,7.387308,4.712529,6.685067,BBBABBBACBDCC,ADBBCBCDCCCCD,1,270915232,1.031.250.000.000.000,248.601.502.000.000.000,30.447.010.000.000.000,B,B,B,D,B,B,B,B,A,A,A,A,A,D,E,A,G,A,A,A,G,A,A,B,B,A,B,B,A,B,A,B,C,C,A,B,A,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
