ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,CONDICAO
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848484,1,1,1,1,2,BCBACDACCAADD,BBAADDCADADDA,BABBCDCDBDCAC,CDCBBDAAABABA,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,0.475855,324.810.812.000.000.000,26.216.452.000.000.000,0.378508,303.216.299.000.000.000,21.155.693.000.000.000,1,B,D,E,C,B,A,B,B,A,A,A,A,A,B,D,E,A,A,C,A,B,B,B,A,A,A,A,A,A,A,B,C,A,A,B,B,C,A,A,C,B,B,D,E,B,A,A,A,A,A,A,A,A,A,B,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848492,1,1,21,7,3,CADCAADDAAABA,DBCAAADABBACA,BDCCBCBDDCCBD,CACCDADDDAABA,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,0.325968,258.060.189.000.000.000,17.958.673.000.000.000,0.592398,199.849.419.000.000.000,33.110.503.000.000.000,1,B,B,I,C,B,B,B,B,A,A,B,A,A,B,D,D,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,B,A,A,B,A,A,C,A,C,B,B,C,C,B,B,A,A,A,A,A,A,A,A,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848715.633606,1,1,17.749848,3.24002,5.667365,BBBACDCCCACDC,DAADBCDDDBABA,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.371998,314.456.841.000.000.000,20.706.840.000.000.000,0.394402,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,E,B,B,B,B,B,A,A,A,A,A,B,D,D,A,A,B,A,A,A,G,B,B,A,A,A,A,A,B,C,B,B,B,B,C,C,B,C,B,A,D,E,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848157,1,1,5,5,6,CACACDCACCDBB,DACDBCBBBCBDA,CDBABACCCDADD,DBAABCACCDAAC,1,1,270915231,0.972972973000000,0.972972973000000,0.379933,309.838.640.000.000.000,20.931.787.000.000.000,0.808166,197.499.762.000.000.000,45.170.279.000.000.000,1,B,B,D,B,B,B,B,B,A,A,B,A,A,B,C,D,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,C,B,B,B,B,C,C,B,C,C,B,E,A,B,B,A,A,A,A,A,A,A,A,A,C,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848719.832133,1,1,16.355706,2.64324,5.208686,BADDBADDBBDBB,AADAABDDAAAAA,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.405396,261.866.314.000.000.000,19.033.820.000.000.000,0.409745,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848493,1,1,6,6,7,ADADABBBBDBDA,CBDCACCAABABA,DADCDCAAABCBB,CDBADACDABDCB,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,0.37303,270.621.201.000.000.000,20.551.477.000.000.000,0.31116,316.374.192.000.000.000,17.391.457.000.000.000,1,B,D,L,C,D,C,B,B,B,A,B,A,B,B,D,D,A,A,D,A,A,A,D,A,A,A,A,A,A,A,A,B,A,A,B,B,C,A,A,C,B,B,B,B,B,A,A,A,A,A,A,B,B,D,D,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848724.956989,1,1,9.522653,2.200861,5.95375,BBADDDCDDABDA,CABAABCCCACDB,BDCABAAABCCAC,ABADACBDDDBCC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.365103,263.988.621.000.000.000,20.608.829.000.000.000,0.516508,287.128.867.000.000.000,24.670.147.000.000.000,1,A,B,A,B,B,B,B,B,A,A,A,A,A,B,C,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,A,B,A,B,B,A,B,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848599,1,1,14,7,2,DCCDCCDBDBADA,BCAAADCADADDA,AABDBCDDBDADD,DBADADAABCCAD,1,1,270915231,1.051.282.051.300.000,1.051.282.051.300.000,0.350372,225.053.701.000.000.000,19.303.172.000.000.000,0.577452,214.575.595.000.000.000,32.275.137.000.000.000,1,B,B,F,B,B,C,B,B,B,A,B,A,B,B,D,F,A,A,B,A,A,B,G,B,B,B,A,A,A,A,A,C,B,B,A,A,B,A,B,C,B,B,B,B,B,B,A,A,A,A,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848468,1,1,20,6,2,BDAAABAAACBBB,CDBBACAAAABCC,DAABAAAACBABD,CDCDBAABABCDB,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,0.531909,118.967.794.000.000.000,29.304.656.000.000.000,0.46824,259.566.571.000.000.000,26.171.024.000.000.000,1,A,B,H,D,B,A,B,B,A,A,A,A,A,B,C,E,A,A,E,A,A,B,G,B,B,B,A,A,A,B,A,C,B,B,B,A,C,C,B,C,B,B,B,A,A,C,A,B,A,A,B,A,A,A,A,C,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847682.41402,1,1,10.760721,4.360193,6,BBAACACACCACB,BDCAACBBCADDA,ADABDCCDADBDB,BAABDDBCCAABA,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.39845,248.943.670.000.000.000,21.065.884.000.000.000,0.329874,195.454.550.000.000.000,39.336.294.000.000.000,1,B,B,B,C,B,B,B,B,A,A,A,A,A,B,D,E,A,A,D,A,A,A,G,A,A,B,A,A,A,A,A,B,B,B,B,B,B,A,B,B,B,A,B,E,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604415,3,9,17848691,1,1,3,3,4,DCDDBABDBBDAA,BACADADABAABC,CDCDBAACACBAA,ABBCCBACCACDD,1,1,270915232,1.263.157.894.700.000,1.263.157.894.700.000,0.425728,217.899.497.000.000.000,23.454.787.000.000.000,0.374484,276.764.026.000.000.000,20.930.783.000.000.000,1,A,F,B,E,B,B,A,B,B,A,A,B,B,B,E,F,A,A,G,B,B,A,C,A,A,B,A,A,A,A,A,C,A,C,C,C,C,B,B,C,C,B,A,E,A,B,A,C,A,A,B,A,A,A,A,C,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847689.722392,1,1,6.482269,6.879479,1.200477,BADDAADDBBDDB,BCCBBCBBBCADA,ABCCDDACCCADC,AADCBCAACBCBB,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.353261,321.464.331.000.000.000,22.924.128.000.000.000,0.370774,347.741.916.000.000.000,17.789.410.000.000.000,1,B,B,B,C,B,B,B,B,B,A,A,A,A,B,D,D,A,A,D,A,A,A,G,A,A,B,A,A,A,A,A,B,B,B,B,B,A,A,B,B,B,A,B,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847688,1,1,7,7,1,CBDCABDBBBADB,BCBACDDBBACAB,BBBABBBACBDCC,ADBBCBCDCCCCD,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.356755,258.546.829.000.000.000,19.654.833.000.000.000,0.544744,248.601.502.000.000.000,30.447.010.000.000.000,1,B,B,L,D,B,B,B,B,A,A,A,A,A,B,C,F,A,A,A,B,B,A,B,B,B,B,A,A,A,A,A,A,A,B,B,A,B,B,B,B,B,A,B,A,A,B,A,B,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604412,2,9,17848574,1,1,18,4,7,BABBAADDBABAD,AACBBBDDBBBBA,CBDCDCAABBBAB,ACCBBCBADBCAC,1,1,270915231,1.051.282.051.300.000,1.051.282.051.300.000,0.349639,222.596.206.000.000.000,19.262.788.000.000.000,0.490553,224.670.979.000.000.000,27.418.149.000.000.000,1,B,B,I,C,B,B,A,B,A,A,A,A,A,C,C,E,A,C,B,A,A,B,A,B,B,B,A,A,A,A,A,B,A,A,B,B,C,C,B,C,B,A,A,D,B,A,A,A,A,A,A,A,B,B,A,A,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604393,1,9,17847963,1,1,21,7,3,CDDCABDDABABA,DCBCBADDBBACA,ACBBBCCADDBBD,CCCDBACADCCBA,1,1,270915231,1.071.428.571.400.000,1.071.428.571.400.000,0.29506,283.022.441.000.000.000,16.255.848.000.000.000,0.517575,248.595.131.000.000.000,28.928.472.000.000.000,1,A,B,L,C,C,A,B,B,A,A,A,A,A,B,C,E,A,A,C,A,A,A,A,B,B,A,A,A,A,A,A,C,B,A,C,A,C,C,B,C,C,B,B,A,B,B,A,A,A,A,A,A,B,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847951,1,1,15,1,4,BCCACDCCAABDA,BACAABDDBBCBA,AACBBBCDBCCDC,CADCDDACBAACB,1,1,270915231,1.030.303.030.300.000,1.030.303.030.300.000,0.398992,252.772.384.000.000.000,21.981.811.000.000.000,0.40943,287.491.608.000.000.000,22.883.996.000.000.000,1,A,B,A,B,C,C,B,B,B,A,B,A,B,C,D,C,A,A,F,A,A,A,F,A,A,A,A,A,A,A,A,B,A,B,C,B,A,A,B,A,B,B,D,B,B,A,A,A,A,A,A,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604391,1,9,17847915,1,1,11,4,6,DADCACDDCABBA,ABCACCBADBACA,DBCABCBBBABBB,ADBDAABBDDBCB,1,1,270915231,1.166.666.666.700.000,1.166.666.666.700.000,0.432826,177.674.235.000.000.000,23.845.840.000.000.000,0.604373,172.701.007.000.000.000,33.779.814.000.000.000,1,A,B,K,E,C,B,C,B,B,B,A,A,A,C,C,D,A,A,B,B,B,B,C,A,B,B,A,A,A,A,A,C,A,B,A,A,B,C,C,C,B,B,D,D,B,A,A,B,A,A,A,B,A,A,B,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848072,1,1,2,2,3,CDAADCCDDCDDB,DABCBCADBBDCD,BBDABCAAABCCB,CCBDACADCCBBB,1,1,270915231,1.260.869.565.200.000,1.260.869.565.200.000,0.351169,230.880.871.000.000.000,19.347.081.000.000.000,0.466631,252.156.199.000.000.000,26.081.093.000.000.000,1,B,A,J,F,B,B,A,B,B,A,A,A,A,B,D,D,A,A,A,B,B,B,A,B,B,A,A,A,A,A,A,C,B,A,C,A,C,B,B,C,B,B,E,B,B,B,A,A,A,A,A,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848713.580878,1,1,9.640658,3.84639,5.995831,BBBACDCCCACDC,DAADBCDDDBABA,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.37145,314.456.841.000.000.000,20.706.840.000.000.000,0.482172,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,K,C,B,B,B,B,A,A,A,A,A,B,C,D,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,C,A,B,B,B,C,C,C,C,B,A,A,B,B,B,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604398,2,9,17848130,1,1,10,3,5,DCCABDABDCBCA,ABDCBACDBADAD,CDCDBAADDABAB,ACBABABCCBBDA,1,1,270915231,0.972972973000000,0.972972973000000,0.517623,170.449.567.000.000.000,28.517.592.000.000.000,0.613596,227.160.255.000.000.000,34.295.309.000.000.000,1,A,B,D,B,D,B,C,C,B,A,B,B,A,B,D,F,A,A,C,A,A,A,B,B,A,A,A,A,A,A,A,B,A,A,A,A,B,A,B,C,B,B,A,B,B,A,A,A,A,A,A,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044475,3,1,604418,2,9,17848767,1,1,8,1,3,BABCBCDCCDCCB,DCBBCCABCBCCB,CDAAABCDBCBCB,ABBCDCDDBCABA,1,1,270915231,1.153.846.153.800.000,1.153.846.153.800.000,0.443304,195.033.768.000.000.000,24.423.108.000.000.000,0.512799,213.590.772.000.000.000,28.661.530.000.000.000,1,A,D,A,D,B,A,A,B,A,A,A,A,A,B,D,E,A,A,C,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,C,C,A,A,A,B,A,A,C,A,A,B,B,B,D,D,C,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604386,1,9,17847719,1,1,1,1,2,BCBACDDCCACDC,BDBADDAADADDA,BABBCCDDBCDAC,BCBCBDAAACCBA,1,1,270915231,1.088.235.294.100.000,1.088.235.294.100.000,0.385855,292.733.252.000.000.000,21.258.050.000.000.000,0.437885,311.578.462.000.000.000,24.474.412.000.000.000,1,A,B,C,C,B,A,B,B,A,A,A,A,C,B,B,B,A,A,E,A,A,C,F,A,A,A,A,A,A,A,A,C,C,B,C,B,C,C,B,C,C,C,C,A,B,B,C,C,A,B,B,A,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604414,2,9,17848670,1,1,17,3,6,DBADBCDDDCACA,BCABBCBBBDABA,CBBDBCBCDDBCC,ABDCDAAADCBDD,1,1,270915232,1.037.037.037.000.000,1.037.037.037.000.000,0.356073,290.742.013.000.000.000,19.617.259.000.000.000,0.333943,329.750.400.000.000.000,18.664.852.000.000.000,1,A,B,E,B,B,B,B,B,A,A,B,A,A,B,D,D,A,A,C,A,A,B,G,B,B,A,A,A,A,A,A,C,B,B,B,B,C,C,B,C,C,A,E,D,B,B,A,A,A,A,A,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848035,1,1,12,5,7,CBAADACDCBCAA,CBDBBBACABABD,CDBDDCCDACCBA,CCBCBBCDCCBAD,1,1,270915231,1.346.153.846.200.000,1.346.153.846.200.000,0.402196,233.154.298.000.000.000,22.158.330.000.000.000,0.408586,279.162.030.000.000.000,22.836.823.000.000.000,1,A,B,K,E,B,B,B,B,A,A,B,A,A,B,D,E,A,A,E,A,A,B,D,A,A,A,A,A,A,A,A,B,B,B,C,C,C,A,C,C,B,B,C,E,B,B,C,A,A,B,D,D,A,B,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044319,3,1,604406,2,9,17848388,1,1,16,2,5,BBAADBADDADDA,CBCACACABBDDB,ADCABDCAABCAA,CDBBCADAADADC,1,1,270915231,1.040.000.000.000.000,1.040.000.000.000.000,0.396181,250.365.024.000.000.000,21.826.944.000.000.000,0.73405,203.336.095.000.000.000,41.027.763.000.000.000,1,B,F,L,D,D,B,B,B,A,B,B,A,B,B,C,F,A,A,B,A,A,A,A,B,B,A,A,A,A,A,B,B,B,C,C,C,C,C,C,C,C,C,B,A,B,C,A,A,A,B,B,A,A,A,A,C,D,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604391,1,9,17847920,1,1,10,3,5,BCAABADDABCBD,ABCACBDBDBDCA,CABDCACCABDCC,CCBDCCCCCDDBA,1,1,270915231,1.166.666.666.700.000,1.166.666.666.700.000,0.462823,205.405.810.000.000.000,25.498.475.000.000.000,0.493465,265.854.793.000.000.000,27.580.908.000.000.000,1,A,F,F,D,C,A,E,B,B,A,B,B,B,E,D,C,A,C,E,A,A,A,C,A,A,B,A,A,A,A,A,B,B,B,B,C,A,A,B,C,B,A,D,B,B,B,A,A,A,A,A,A,A,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604395,1,9,17848051,1,1,18,4,7,BCBDABDCBACDB,CABDADDDBBDAD,BBBCAAACCCAAA,ACDADCADABAAB,1,1,270915231,1.346.153.846.200.000,1.346.153.846.200.000,0.355195,215.294.683.000.000.000,19.568.887.000.000.000,0.361218,270.587.812.000.000.000,20.189.315.000.000.000,1,A,A,A,E,B,B,B,B,B,A,A,B,B,C,D,E,A,A,G,B,B,A,G,B,B,A,A,A,A,A,A,B,B,B,B,B,B,B,C,C,C,B,B,A,B,B,A,B,A,A,C,A,A,C,A,C,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848482,1,1,16,2,5,ABDADDCADDDDA,ACAABBADACDBA,DDDABAAAABDBD,BDADACDCCACCB,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,0.407179,224.187.578.000.000.000,22.432.860.000.000.000,0.397072,290.655.840.000.000.000,22.193.278.000.000.000,1,A,F,E,C,B,A,B,B,A,A,A,A,A,B,D,B,A,A,C,A,A,A,A,B,B,A,A,A,A,A,A,B,B,C,B,B,C,B,B,B,B,B,A,A,B,B,A,A,A,A,A,A,A,A,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848712.761245,1,1,19.368462,5.824918,1.758514,BADDBADDBBDBB,AADAABDDAAAAA,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.368546,261.866.314.000.000.000,19.033.820.000.000.000,0.434162,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27049272,3,1,604577,2,9,17853503,1,1,5,5,6,AADAAACACBDCA,BDCDCDBABDBCD,CBBCCBDCADBCC,BABDDBCCBABBA,1,1,270915231,1.125.000.000.000.000,1.125.000.000.000.000,0.427879,203.267.471.000.000.000,23.573.293.000.000.000,0.666433,175.594.441.000.000.000,37.248.492.000.000.000,1,B,B,F,D,B,A,B,B,B,A,B,B,A,B,D,F,A,A,B,B,B,A,C,B,B,B,A,A,A,A,A,B,B,B,A,A,B,B,B,C,B,B,A,A,B,C,A,B,A,A,B,A,B,B,A,D,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848717.55759,1,1,16.146138,4.643482,1.519705,BADDBADDBBDBB,AADAABDDAAAAA,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.370262,261.866.314.000.000.000,19.033.820.000.000.000,0.440426,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,E,B,B,B,B,B,A,A,A,A,A,C,D,E,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,B,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847692,1,1,12,5,7,CAAACDCACCDAA,ABDDAADDABADA,CAADACBDCCADA,CCBADBCDBDDCC,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.314075,284.782.509.000.000.000,17.303.448.000.000.000,0.321337,372.249.361.000.000.000,17.960.273.000.000.000,1,B,A,B,B,D,B,C,B,C,B,B,A,B,B,D,E,A,A,F,A,A,A,D,A,A,B,A,A,A,A,A,B,B,B,B,B,B,A,C,C,C,A,D,C,B,B,A,A,A,A,A,A,A,A,A,C,A,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847704.311385,1,1,2.426995,3.69762,4.268586,CABACDCACCCCA,BDCBBCBBBAACA,ADADACBDCBBAA,BAACBAAADABBA,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.392219,291.958.970.000.000.000,18.841.104.000.000.000,0.382145,312.634.436.000.000.000,18.806.930.000.000.000,1,A,B,G,B,B,A,B,B,A,A,A,A,A,B,C,D,A,A,D,A,A,B,G,A,A,B,A,A,A,A,A,C,B,B,A,A,A,A,B,C,C,B,B,A,B,A,A,A,A,A,A,A,A,A,A,B,C,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044319,3,1,604406,2,9,17848397,1,1,20,6,2,BACAACBBBBADA,BDAADCCADABDA,ACDCDCBACABDA,BDCCADAAADACA,1,1,270915231,1.040.000.000.000.000,1.040.000.000.000.000,0.349497,275.493.823.000.000.000,19.254.965.000.000.000,0.551514,262.297.247.000.000.000,30.825.401.000.000.000,1,B,B,D,B,C,B,B,B,B,A,A,A,C,B,D,E,A,A,E,A,A,A,C,A,A,B,A,A,A,A,A,B,B,B,B,C,A,B,C,B,B,B,A,C,B,B,A,A,A,A,A,A,A,A,A,C,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044360,3,2,604414,2,9,17848671,1,1,5,5,6,DADADDCACBDBA,DBBBBCBBAACCB,AAACABACABCCC,ADDBBAAADCBDC,1,1,270915232,1.037.037.037.000.000,1.037.037.037.000.000,0.390006,237.603.032.000.000.000,21.486.742.000.000.000,0.579838,263.324.268.000.000.000,32.408.496.000.000.000,1,B,C,I,B,B,B,B,B,A,A,B,A,A,B,C,D,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,C,B,A,A,A,A,A,C,B,A,A,D,B,B,A,A,A,A,A,A,A,B,A,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847844,1,1,8,1,3,CCAACDDCCCBAC,DDADACDADCDDD,ABADCBCCBCCDC,CACDDDACDBCAB,1,1,270915231,1.280.000.000.000.000,1.280.000.000.000.000,0.372887,243.089.064.000.000.000,20.543.599.000.000.000,0.447846,258.932.249.000.000.000,25.031.155.000.000.000,1,B,C,B,C,C,B,B,B,B,A,B,A,B,B,D,B,A,C,F,A,A,B,G,B,B,B,B,A,A,A,A,C,B,C,C,A,A,A,B,C,C,A,B,B,B,B,A,B,A,A,A,A,B,B,A,A,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847936,1,1,14,7,2,AADCBADBABADA,ADBDAAADDACAA,BCBDCCADDBCBB,BABABBAABCBAA,1,1,270915231,1.030.303.030.300.000,1.030.303.030.300.000,0.419045,185.341.689.000.000.000,23.086.598.000.000.000,0.566933,224.684.561.000.000.000,31.687.205.000.000.000,1,B,B,L,C,B,B,B,B,B,A,A,B,B,C,D,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,B,C,B,B,B,B,B,C,C,B,A,A,B,B,A,A,A,A,B,A,A,A,A,B,A,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604389,2,9,17847825,1,1,18,4,7,BADDADCDBBDDC,DCDCABDDABAAA,CBCCDBACCBBDB,CCBDBBCDDCDDB,1,1,270915231,1.280.000.000.000.000,1.280.000.000.000.000,0.375096,297.198.845.000.000.000,20.665.300.000.000.000,0.359993,316.809.705.000.000.000,20.120.847.000.000.000,1,B,D,L,D,B,B,B,B,A,A,A,A,A,B,D,E,A,A,D,A,A,A,A,B,B,A,A,A,A,A,B,C,B,C,C,C,C,C,B,C,C,C,B,B,B,B,A,B,A,A,B,C,B,C,C,B,D,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847928,1,1,19,5,1,CADACCCABCDBA,DBBBDDACCDDAD,ABDBBACCBBBAD,ADADABCCBCDBA,1,1,270915231,1.030.303.030.300.000,1.030.303.030.300.000,0.407212,223.633.063.000.000.000,22.434.678.000.000.000,0.639258,193.256.472.000.000.000,35.729.618.000.000.000,1,B,B,C,B,B,B,A,B,B,A,B,A,B,C,D,F,A,A,D,A,A,A,A,B,B,B,A,A,A,A,A,C,B,A,B,A,C,B,B,B,B,A,B,A,A,B,A,A,A,B,B,B,A,B,A,B,C,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848725.308859,1,1,19.003006,4.88268,3.696435,AABACCBDBCDAA,BCBACDBCCDCDD,CCADA*DDDDABC,ADBBBBCCBACBC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.422912,240.972.157.000.000.000,20.381.569.000.000.000,0.541072,264.893.054.000.000.000,24.523.821.000.000.000,1,A,B,B,B,B,B,B,B,A,A,B,A,A,C,D,E,A,A,F,A,A,A,B,A,B,A,A,A,A,A,A,C,A,B,B,A,A,A,B,C,B,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,D,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847947,1,1,12,5,7,CABACACCACDDD,CBADABDDACABA,CBCBCADDCAADC,BABAACCDDCDDD,1,1,270915231,1.030.303.030.300.000,1.030.303.030.300.000,0.347533,270.725.603.000.000.000,19.146.762.000.000.000,0.72623,240.706.432.000.000.000,40.590.685.000.000.000,1,B,B,F,B,C,B,C,B,B,A,A,A,A,C,D,C,A,A,C,A,A,C,G,B,B,A,A,B,A,A,A,C,B,C,C,B,C,B,B,C,C,C,A,A,B,C,A,A,A,A,A,B,A,B,B,B,C,'ABAIXO DA MEDIA'
