ID_PROVA_BRASIL,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,ID_TURNO,ID_SERIE,ID_ALUNO,IN_SITUACAO_CENSO,IN_PREENCHIMENTO_PROVA,ID_CADERNO,ID_BLOCO_1,ID_BLOCO_2,TX_RESP_BLOCO_1_LP,TX_RESP_BLOCO_2_LP,TX_RESP_BLOCO_1_MT,TX_RESP_BLOCO_2_MT,IN_PROFICIENCIA,IN_PROVA_BRASIL,ESTRATO_ANEB,PESO_ALUNO_LP,PESO_ALUNO_MT,PROFICIENCIA_LP,DESVIO_PADRAO_LP,PROFICIENCIA_LP_SAEB,DESVIO_PADRAO_LP_SAEB,PROFICIENCIA_MT,DESVIO_PADRAO_MT,PROFICIENCIA_MT_SAEB,DESVIO_PADRAO_MT_SAEB,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,'RESULTADO IDEB',CONDICAO
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847957,1,1,12,5,7,CACACDCACBDDA,CBDCABDDABABD,CCBCBDACBDBAD,DDBADCCDBCAAA,1,1,270915231,1.030.303.030.300.000,1.030.303.030.300.000,1.475.527.000.000.000,0.419191,331.276.734.000.000.000,23.094.642.000.000.000,-0.625370000000000,0.739533,215.010.996.000.000.000,41.334.221.000.000.000,1,B,A,I,B,B,B,B,B,B,A,B,B,A,B,D,D,A,A,C,A,A,A,B,B,B,B,A,A,A,A,A,B,A,A,B,A,A,A,B,C,B,A,C,B,B,A,A,A,A,A,A,A,A,B,A,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848470,1,1,18,4,7,AAACDACCBAAAB,ACDCBDDBAAABA,DBDCBDBCCDDBA,CCADACCDDDAAC,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,-0.996553000000000,0.519458,195.081.534.000.000.000,28.618.688.000.000.000,0.457079000000000,0.380705,275.511.590.000.000.000,21.278.489.000.000.000,1,A,A,C,D,B,A,A,B,B,A,A,A,A,B,D,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,A,A,B,A,A,B,A,C,C,C,A,A,B,B,A,A,A,A,A,A,A,A,A,A,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604390,1,9,17847874,1,1,21,7,3,CADBBDDBBBDBC,DCCCDCADABCCD,CABDBBAADDADD,CDCDDAAAAABAB,1,1,270915231,1.125.000.000.000.000,1.125.000.000.000.000,-0.729420000000000,0.371236,209.798.789.000.000.000,20.452.640.000.000.000,-0.421212000000000,0.512339,226.421.862.000.000.000,28.635.819.000.000.000,1,B,A,F,C,D,A,B,B,A,A,B,A,B,C,D,F,A,A,E,A,A,A,E,A,A,A,A,A,A,A,A,B,B,A,B,B,A,A,A,B,B,A,D,B,B,A,A,A,A,A,B,A,A,A,A,A,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044475,3,1,604418,2,9,17848759,1,0,9,2,4,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604392,1,9,17847939,1,1,16,2,5,BDBAADCCDADAC,CBDADACDACDBB,DBBDACABCCCBB,BCBACBACBBBCD,1,1,270915231,1.030.303.030.300.000,1.030.303.030.300.000,-0.728263000000000,0.377931,209.862.532.000.000.000,20.821.490.000.000.000,-0.865551000000000,0.565005,201.586.721.000.000.000,31.579.445.000.000.000,1,B,B,L,C,C,B,B,B,B,A,B,A,A,B,D,F,A,A,C,A,A,A,A,B,B,A,A,A,A,A,A,B,B,A,A,A,B,A,B,C,B,A,D,A,B,C,A,C,A,A,B,A,A,B,A,A,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604394,1,9,17848004,1,1,11,4,6,BADDAADDBBAAB,BCBBBCBBBAACA,ABCCDDACCBCDB,AADABCAACCBDA,1,1,270915231,1.032.258.064.500.000,1.032.258.064.500.000,0.630121000000000,0.411063,284.700.475.000.000.000,22.646.843.000.000.000,1.534.748.000.000.000,0.33603,335.745.019.000.000.000,18.781.499.000.000.000,1,A,D,B,C,C,B,A,B,B,A,B,A,B,C,D,C,A,C,B,A,A,B,G,A,B,A,A,A,B,A,B,C,B,C,B,B,C,A,B,C,C,C,D,A,B,C,A,A,A,B,B,A,B,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044319,3,1,604406,2,9,17848387,1,1,1,1,2,BCDDCDBCCDCAD,BDBDDCABDDDDC,BCABBBDDAABDC,DDCBBCABBDCCB,1,1,270915231,1.040.000.000.000.000,1.040.000.000.000.000,-0.591117000000000,0.376561,217.418.367.000.000.000,20.746.012.000.000.000,-0.067634000000000,0.511806,246.184.159.000.000.000,28.606.029.000.000.000,1,A,C,F,D,C,B,B,B,B,A,B,B,A,B,B,E,A,B,C,A,A,A,E,A,A,C,A,A,A,A,A,C,B,B,B,B,A,B,B,B,B,B,B,E,B,B,A,B,A,?,B,B,B,B,B,B,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847680.827994,1,1,11,4,6,BDCBDCBBBBDDC,BCBDCBAABBBCC,AAADBABDCBBBC,ABCDDBCCBCDBD,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,-0.479989000000000,0.372762,223.540.782.000.000.000,18.650.536.000.000.000,-1.106.775.000.000.000,0.401768,188.104.150.000.000.000,37.208.305.000.000.000,0.818853,B,A,F,C,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604388,2,9,17847804,1,1,14,7,2,DADCCBDDAAABD,DAAADDCADDDAA,BDDBDBAAACBAB,BACCADAAAADBC,1,1,270915231,1.156.250.000.000.000,1.156.250.000.000.000,0.219579000000000,0.356075,262.082.336.000.000.000,19.617.369.000.000.000,-0.111882000000000,0.606106,243.711.036.000.000.000,33.876.675.000.000.000,1,B,B,G,B,B,A,A,B,A,A,B,A,B,B,C,C,A,A,B,A,B,A,E,A,A,B,A,A,A,A,B,C,A,A,B,C,C,A,C,C,C,B,D,C,B,B,B,A,A,A,A,A,?,B,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847698.394796,1,1,4.801693,3.11314,4.238451,BDAADBAADACDA,BDACAAC.D.BBB,CCCAADAABB.CC,ABBCDDACCDDAB,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,-0.486155000000000,0.388182,223.201.076.000.000.000,23.465.365.000.000.000,0.600730000000000,0.372554,283.540.579.000.000.000,24.648.796.000.000.000,1,B,B,F,B,B,B,B,B,A,A,A,B,A,B,C,F,A,A,G,A,A,A,G,A,A,A,A,A,A,A,B,C,A,A,B,A,A,A,B,C,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848710.728271,1,1,15.105741,4.694966,4.470268,BBBACDCCCACDC,DAADBCDDDBABA,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,1.170.229.000.000.000,0.375467,314.456.841.000.000.000,20.706.840.000.000.000,0.086149000000000,0.451326,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,E,B,B,B,B,B,A,A,B,A,A,B,D,D,A,A,D,A,A,A,A,B,B,A,A,A,A,A,B,C,C,B,B,B,C,B,B,C,C,A,C,B,B,B,A,A,A,A,A,A,A,A,A,B,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848707.65958,1,1,10.544607,4.592244,2.39496,BBBACDCCCACDC,DAADBCDDDBABA,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,1.170.229.000.000.000,0.385383,314.456.841.000.000.000,20.706.840.000.000.000,0.086149000000000,0.482782,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,G,C,B,B,B,B,A,A,A,A,A,B,C,B,A,A,D,A,A,A,B,B,B,A,A,A,A,A,B,C,C,B,B,C,C,B,B,C,C,A,C,B,B,B,A,A,A,A,A,A,A,A,A,B,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604399,2,9,17848182,1,1,16,2,5,BBAADDCADCDDA,CADACABACCDDA,BDBBBDAABDBCD,AACDACCDCAADC,1,1,270915231,1.562.500.000.000.000,1.562.500.000.000.000,0.965857000000000,0.386215,303.197.300.000.000.000,21.277.883.000.000.000,1.312.316.000.000.000,0.363151,323.312.777.000.000.000,20.297.355.000.000.000,1,B,B,H,F,B,A,B,B,B,A,B,A,B,C,C,C,A,A,G,A,B,B,G,?,?,B,A,A,A,A,A,C,B,B,B,B,B,A,B,C,B,B,D,B,B,B,A,B,A,A,A,A,B,A,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847674.337977,0.674755,0.444742,8.646727,2.65133,4.094049,DCDDBCDDDBACA,BADDAACDBBDDB,CAADBCBCDDDAA,ABCCDDACCAADB,0.109834,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.872.995.000.000.000,?,353.174.583.000.000.000,27.928.919.000.000.000,1.910.566.000.000.000,?,356.750.362.000.000.000,22.922.226.000.000.000,0,B,A,F,B,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044374.789914,3,2,604397.826004,2,9,17847744.395511,1,0.768791,5.795361,5.139122,3.745233,DCDDBCDDDBACA,BADDAACDBBDDB,CAADBCBCDDDAA,ABCCDDACCAADB,0.659716,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.872.995.000.000.000,?,353.174.583.000.000.000,27.928.919.000.000.000,1.910.566.000.000.000,?,356.750.362.000.000.000,22.922.226.000.000.000,0.87234,B,A,F,B,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.274013,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847708,1,1,20,6,2,BDABBCBBBAACA,BDCBDCCADDABA,AADCBAAACBCAC,ABBDBCAACDDAD,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,-0.143192000000000,0.355172,242.096.061.000.000.000,19.567.620.000.000.000,0.494712000000000,0.495406,277.614.986.000.000.000,27.689.395.000.000.000,1,B,B,C,C,B,B,B,B,A,A,A,A,A,B,C,D,A,A,C,A,A,B,G,A,A,B,A,A,A,A,B,C,C,B,B,A,A,A,B,B,B,B,B,C,B,A,A,A,A,A,B,A,A,B,A,A,C,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848487,1,0,10,3,5,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847780,1,1,19,5,1,BACDACBDDACCC,BCDADCCBDACAD,BBDDCBDBBAADB,AABBBBDBAABCC,1,1,270915231,1.222.222.222.200.000,1.222.222.222.200.000,-1.573.950.000.000.000,0.46507,163.270.792.000.000.000,25.622.270.000.000.000,-0.672808000000000,0.51051,212.359.576.000.000.000,28.533.592.000.000.000,1,A,B,F,D,C,D,C,B,B,B,B,A,A,B,D,D,A,A,E,A,A,A,D,B,A,?,A,A,A,A,B,C,A,A,A,A,A,B,B,C,B,B,B,B,B,C,A,A,A,B,A,A,A,A,A,A,C,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848497,1,1,8,1,3,CCBDCAACDBDAC,BDCBCACADCDAC,BCCDACCDCADAB,ABDBAABCAABBC,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,-1.319.042.000.000.000,0.456314,177.314.531.000.000.000,25.139.873.000.000.000,-0.613990000000000,0.61694,215.647.051.000.000.000,34.482.213.000.000.000,1,A,B,E,C,B,B,B,B,A,A,A,A,A,B,D,F,A,A,B,A,A,A,A,B,B,B,A,A,A,A,A,C,B,B,C,B,?,C,B,C,B,B,B,B,B,A,A,B,A,A,A,A,B,A,A,A,A,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848708.366772,1,1,18.129991,6.337984,4.052813,BADDBADDBBDBB,AADAABDDAAAAA,CBDCDAACBCADC,CCBDABCAABDDC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.215658000000000,0.330144,261.866.314.000.000.000,19.033.820.000.000.000,0.975691000000000,0.396724,304.498.022.000.000.000,20.985.501.000.000.000,1,B,B,B,B,C,B,B,B,A,B,B,A,A,C,D,E,A,A,B,A,A,A,C,A,B,A,A,A,A,A,B,B,B,B,B,B,C,A,B,C,C,A,D,B,B,A,A,A,A,A,A,A,A,A,A,B,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044327,3,1,604409,2,9,17848474,1,1,11,4,6,BDDDCADDBBDAC,BBBBBCBBBACDA,ABDCDBACCBABD,CAABDDAACDDCA,1,1,270915231,1.184.210.526.300.000,1.184.210.526.300.000,0.434025000000000,0.383175,273.896.887.000.000.000,21.110.399.000.000.000,0.447520000000000,0.358813,274.977.316.000.000.000,20.054.894.000.000.000,1,B,C,A,B,B,B,B,B,B,B,B,A,E,C,D,C,A,A,D,A,A,B,D,A,A,B,A,A,A,A,A,C,A,A,A,B,C,C,B,B,A,B,D,D,B,B,C,A,A,A,A,A,A,B,A,A,C,4.4,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604393,1,9,17847983,1,1,9,2,4,BDBCDDCADAABB,CCCCACCBBABDB,DCBCABBCADBDD,CABBCDBBBACBD,1,1,270915231,1.071.428.571.400.000,1.071.428.571.400.000,-0.857379000000000,0.418323,202.749.098.000.000.000,23.046.821.000.000.000,-1.405.607.000.000.000,0.629728,171.401.734.000.000.000,35.196.964.000.000.000,1,A,F,F,C,C,B,C,B,B,A,B,A,B,C,E,F,A,A,B,A,A,A,D,A,A,A,A,A,A,A,A,B,B,A,B,B,A,A,C,C,C,A,C,B,A,C,A,A,A,A,B,B,B,B,B,C,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847773,1,0,17,3,6,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044332.471,3,2,604392.634691,2,9,17847945.68627,1,0.069609,15,1,4,DCDDBCDDDBACA,BADDAACDBBDDB,CAADBCBCDDDAA,ABCCDDACCAADB,0.473129,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.872.995.000.000.000,?,353.174.583.000.000.000,27.928.919.000.000.000,1.910.566.000.000.000,?,356.750.362.000.000.000,22.922.226.000.000.000,0.316446,B,A,F,B,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.763572,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604388,2,9,17847789,1,0,3,3,4,.............,.............,.............,.............,0,1,270915231,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604394,1,9,17848023,1,1,9,2,4,BDAADCCADADDA,BAADAACDBBDDB,ADCDBBABBCCBD,DADCBABCBACBC,1,1,270915231,1.032.258.064.500.000,1.032.258.064.500.000,0.970596000000000,0.43368,303.458.388.000.000.000,23.892.890.000.000.000,-0.221360000000000,0.467954,237.592.055.000.000.000,26.155.038.000.000.000,1,B,B,D,C,B,B,B,B,B,A,B,A,A,B,C,F,A,A,?,A,A,A,C,A,A,A,A,A,A,A,A,C,B,B,C,A,A,A,B,C,B,C,D,A,B,C,A,A,A,A,B,A,B,C,B,B,C,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604394,1,9,17848014,1,1,5,5,6,CABACCCABCDCA,BDDBDBBBBBDCB,CCBDCDCDDDCBC,BACABCAACAADB,1,1,270915231,1.032.258.064.500.000,1.032.258.064.500.000,-0.312695000000000,0.371568,232.757.571.000.000.000,20.470.931.000.000.000,0.296677000000000,0.506873,266.546.349.000.000.000,28.330.312.000.000.000,1,A,B,C,C,D,B,B,B,A,A,B,A,B,C,C,C,A,A,B,A,A,A,C,A,A,B,A,A,A,A,A,?,?,?,?,A,?,?,B,C,C,B,D,A,B,B,A,B,A,A,B,A,A,B,A,B,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044431.225532,3,2,604399.013444,2,9,17848526.236636,1,0.443981,14.489826,2.908694,4.157188,DCDDBCDDDBACA,BADDAACDBBDDB,CAADBCBCDDDAA,ABCCDDACCAADB,0.934501,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.872.995.000.000.000,?,353.174.583.000.000.000,27.928.919.000.000.000,1.910.566.000.000.000,?,356.750.362.000.000.000,22.922.226.000.000.000,0.418584,B,A,F,B,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.233479,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847691.350176,1,1,5.010497,5.950113,6.035716,CABACDCACCCCA,BDCBBCBBBAACA,ADADACBDCBBAA,BAACBAAADABBA,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.761870000000000,0.403832,291.958.970.000.000.000,18.841.104.000.000.000,1.121.264.000.000.000,0.300418,312.634.436.000.000.000,18.806.930.000.000.000,0.823764,B,B,F,B,C,C,B,B,B,A,B,A,A,C,D,D,A,A,G,A,A,A,G,A,A,B,A,A,A,A,B,C,A,B,C,A,A,A,B,C,C,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604391,1,9,17847916,1,1,14,7,2,ABAADDDCBBCDD,BCDBDDCADCCDC,DACBACBDBDBCA,ADCBDDCBBCCDB,1,1,270915231,1.166.666.666.700.000,1.166.666.666.700.000,-0.630233000000000,0.378131,215.263.335.000.000.000,20.832.508.000.000.000,-1.191.100.000.000.000,0.675839,183.391.029.000.000.000,37.774.215.000.000.000,1,B,B,J,D,B,B,A,B,B,A,A,A,A,B,D,C,A,A,E,A,A,B,A,B,B,B,A,A,A,A,A,C,B,A,B,A,B,A,B,C,C,C,A,D,B,B,B,A,A,A,A,A,A,A,A,C,A,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044297,3,1,604396,2,9,17848064,1,1,15,1,4,BCAACDCCCCCCC,BACDAABABBCAB,ACBACBDDBDDAC,CBDAABACCAAAC,1,1,270915231,1.260.869.565.200.000,1.260.869.565.200.000,0.177010000000000,0.348805,259.737.066.000.000.000,19.216.840.000.000.000,0.341278000000000,0.390653,269.039.203.000.000.000,21.834.506.000.000.000,1,A,C,A,C,B,A,B,B,A,A,B,B,C,C,D,D,A,A,E,A,A,A,B,A,A,B,A,A,A,A,A,?,?,?,?,?,?,A,B,B,A,A,D,E,A,A,A,B,A,A,B,A,A,B,A,B,D,4.5,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044388.489528,3,2,604390.841724,2,9,17847902.588927,1,0.592288,2.684425,2.479726,3.811589,DCDDBCDDDBACA,BADDAACDBBDDB,CAADBCBCDDDAA,ABCCDDACCAADB,0.667405,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,1.872.995.000.000.000,?,353.174.583.000.000.000,27.928.919.000.000.000,1.910.566.000.000.000,?,356.750.362.000.000.000,22.922.226.000.000.000,0,B,A,F,B,C,C,C,B,B,B,B,B,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,C,B,B,B,A,A,A,A,A,A,A,A,A,A,A,5.198595,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848719.946693,1,1,20.855812,5.209179,1.884256,ADABACBBBBADA,BBAADCCADCADA,BBACACAADCBCA,BDCBBDAABCCCC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.672585000000000,0.33452,287.039.959.000.000.000,19.880.550.000.000.000,0.999165000000000,0.476071,305.810.039.000.000.000,22.106.198.000.000.000,1,B,B,B,B,C,B,B,B,B,B,B,A,A,C,D,E,A,A,B,A,A,A,C,A,B,A,A,A,A,A,A,B,B,B,B,B,C,A,B,C,B,A,D,A,B,A,A,A,A,A,A,A,A,A,A,A,C,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27049272,3,1,604577,2,9,17853504,1,1,8,1,3,BCDDDADBADCDA,DABDBACCDBDDB,CDBABBADCCCAC,ABBADACBCAAAA,1,1,270915231,1.125.000.000.000.000,1.125.000.000.000.000,-0.932914000000000,0.42343,198.587.621.000.000.000,23.328.183.000.000.000,-0.937914000000000,0.498994,197.542.184.000.000.000,27.889.936.000.000.000,1,A,B,G,C,?,B,B,B,B,A,B,B,A,B,D,E,A,A,G,A,A,A,G,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,C,A,A,A,E,B,B,A,A,A,A,A,A,A,A,A,D,A,4.7,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044270,3,2,604385,2,9,17847704.728756,1,1,3.012655,2.380439,3.70172,BDDDAADDBBDDB,CAAABDCACBCDD,AAACADACCACCD,CBBDBACCCDBDA,1,1,270915232,1.031.250.000.000.000,1.031.250.000.000.000,0.794154000000000,0.341823,293.737.604.000.000.000,20.974.870.000.000.000,0.435421000000000,0.430147,274.301.074.000.000.000,20.780.823.000.000.000,1,B,B,F,B,C,A,B,B,A,A,A,A,A,B,C,F,A,A,B,A,A,A,B,A,A,B,A,A,A,A,B,C,B,B,C,C,A,C,B,C,C,B,B,B,B,A,A,A,A,A,B,A,A,A,A,B,A,5.8,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604387,1,9,17847770,1,1,7,7,1,CADCACADAAABA,BCDDBDBCDCCAC,DACABCBDCBDBD,CBCBCBCDBBCAB,1,1,270915231,1.222.222.222.200.000,1.222.222.222.200.000,-0.121213000000000,0.35551,243.306.958.000.000.000,19.586.241.000.000.000,-0.162253000000000,0.486443,240.895.683.000.000.000,27.188.432.000.000.000,1,A,F,J,C,C,C,B,B,B,B,A,A,B,B,C,F,E,A,E,A,A,B,E,A,B,A,A,A,A,A,A,B,B,A,B,A,A,A,B,C,B,A,E,D,A,B,A,A,A,A,B,A,A,A,B,A,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044289,3,1,604386,1,9,17847719,1,1,1,1,2,BCBACDDCCACDC,BDBADDAADADDA,BABBCCDDBCDAC,BCBCBDAAACCBA,1,1,270915231,1.088.235.294.100.000,1.088.235.294.100.000,0.775924000000000,0.385855,292.733.252.000.000.000,21.258.050.000.000.000,1.102.371.000.000.000,0.437885,311.578.462.000.000.000,24.474.412.000.000.000,1,A,B,C,C,B,A,B,B,A,A,A,A,C,B,B,B,A,A,E,A,A,C,F,A,A,A,A,A,A,A,A,C,C,B,C,B,C,C,B,C,C,C,C,A,B,B,C,C,A,B,B,A,A,B,A,B,A,4.8,'ABAIXO DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848732.620359,1,1,6.33586,6.7349,5.401102,BADCAACDBBDBB,CADACDBACCDCC,DBBCDDACCCBDB,CCADACBDCBDDC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,0.729543000000000,0.380518,290.177.967.000.000.000,21.283.007.000.000.000,2.124.038.000.000.000,0.597867,368.681.809.000.000.000,21.178.050.000.000.000,0.403107,B,A,F,B,B,C,B,B,B,A,B,A,A,C,E,F,A,A,C,A,A,A,B,A,B,B,A,A,A,A,B,C,A,B,C,A,C,A,B,C,C,B,C,A,B,B,A,A,A,A,A,A,A,A,A,B,A,5.1,'ACIMA DA MEDIA'
2015,2,27,2709152,2,27044459,3,2,604416,2,9,17848708.861689,1,1,7.290584,1.464861,3.720062,BBBACDCCCACDC,DAADBCDDDBABA,ACADDBADBACDC,CBBCBAACAAADC,1,1,270915232,1.166.666.666.700.000,1.166.666.666.700.000,1.170.229.000.000.000,0.376242,314.456.841.000.000.000,20.706.840.000.000.000,0.086149000000000,0.460073,254.779.449.000.000.000,25.738.696.000.000.000,1,A,B,G,C,B,B,B,B,A,A,B,A,A,B,C,F,A,A,D,A,A,A,B,B,B,A,A,A,A,A,B,C,C,B,C,C,C,B,B,C,C,B,D,E,B,B,A,A,A,A,B,A,A,A,A,B,A,5.1,'ACIMA DA MEDIA'
